longitude,latitude,station_name,climate_id,date_time,temperature_c,dew_point_temp_c,relative_humidity,wind_speed_kmh,visibility_km,station_pressure_kpa,weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T03:00:00.000000,-1.8,-5.3,77.0,9.0,25.0,101.46,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T04:00:00.000000,-2.7,-5.7,80.0,11.0,25.0,101.38,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T05:00:00.000000,-2.2,-5.5,78.0,11.0,25.0,101.3,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T06:00:00.000000,-2.9,-5.5,82.0,7.0,25.0,101.27,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T07:00:00.000000,-2.8,-5.3,83.0,11.0,24.1,101.3,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T08:00:00.000000,-3.3,-5.4,85.0,7.0,24.1,101.29,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T09:00:00.000000,-2.1,-4.7,82.0,7.0,24.1,101.32,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T10:00:00.000000,1.2,-5.8,60.0,9.0,48.3,101.26,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T11:00:00.000000,2.6,-5.0,57.0,4.0,48.3,101.24,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T12:00:00.000000,3.0,-5.0,56.0,4.0,24.1,101.2,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T13:00:00.000000,3.7,-4.3,56.0,6.0,48.3,101.15,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T14:00:00.000000,3.9,-4.3,55.0,11.0,48.3,101.09,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T15:00:00.000000,3.9,-3.3,59.0,11.0,48.3,101.11,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T16:00:00.000000,3.5,-3.8,59.0,9.0,24.1,101.13,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T17:00:00.000000,2.8,-3.3,64.0,11.0,25.0,101.14,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T18:00:00.000000,2.2,-3.5,66.0,7.0,25.0,101.13,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T19:00:00.000000,2.2,-3.3,67.0,6.0,25.0,101.17,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T20:00:00.000000,2.1,-3.1,68.0,4.0,25.0,101.18,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T21:00:00.000000,2.0,-3.1,69.0,6.0,25.0,101.18,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T22:00:00.000000,2.3,-2.5,71.0,4.0,25.0,101.19,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-07T23:00:00.000000,1.5,-2.2,76.0,4.0,19.3,101.22,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T00:00:00.000000,1.8,-1.4,79.0,4.0,25.0,101.2,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T01:00:00.000000,2.0,-1.3,79.0,6.0,25.0,101.17,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T02:00:00.000000,2.0,-1.9,75.0,7.0,25.0,101.17,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T03:00:00.000000,2.1,-1.5,77.0,6.0,25.0,101.18,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T04:00:00.000000,2.5,-1.2,77.0,0.0,25.0,101.13,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T05:00:00.000000,2.7,-1.0,77.0,9.0,25.0,101.07,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T06:00:00.000000,2.4,0.3,86.0,9.0,25.0,101.05,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T07:00:00.000000,2.3,1.0,91.0,6.0,8.0,101.09,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T08:00:00.000000,2.7,1.6,92.0,7.0,6.4,101.06,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T09:00:00.000000,2.7,1.8,94.0,11.0,4.8,100.98,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T10:00:00.000000,3.2,2.1,92.0,11.0,8.0,100.95,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T11:00:00.000000,2.2,1.5,95.0,17.0,8.0,100.83,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T12:00:00.000000,2.1,1.6,96.0,15.0,4.8,100.74,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T13:00:00.000000,1.9,1.3,96.0,17.0,3.6,100.59,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T14:00:00.000000,2.1,1.2,94.0,15.0,6.4,100.52,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T15:00:00.000000,2.0,1.0,93.0,17.0,4.8,100.48,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T16:00:00.000000,1.8,0.8,93.0,17.0,4.8,100.49,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T17:00:00.000000,1.6,0.6,93.0,9.0,8.0,100.46,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T18:00:00.000000,1.1,0.5,96.0,9.0,6.4,100.54,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T19:00:00.000000,0.9,0.2,95.0,9.0,6.4,100.61,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T20:00:00.000000,0.8,0.3,96.0,9.0,6.4,100.67,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T21:00:00.000000,0.8,0.3,96.0,9.0,6.4,100.73,"Rain,Snow,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T22:00:00.000000,1.2,0.6,96.0,13.0,6.4,100.84,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-08T23:00:00.000000,1.3,0.6,95.0,17.0,8.0,100.96,"Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T00:00:00.000000,1.5,0.7,94.0,20.0,9.7,101.07,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T01:00:00.000000,1.9,0.7,92.0,17.0,16.1,101.22,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T02:00:00.000000,1.8,0.1,88.0,17.0,19.3,101.37,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T03:00:00.000000,1.5,-0.5,87.0,17.0,25.0,101.47,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T04:00:00.000000,1.5,-0.3,88.0,13.0,25.0,101.59,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T05:00:00.000000,1.1,-0.9,86.0,15.0,25.0,101.72,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T06:00:00.000000,0.8,-1.5,85.0,11.0,25.0,101.84,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T07:00:00.000000,0.2,-2.3,83.0,20.0,24.1,102.02,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T08:00:00.000000,-0.5,-2.9,84.0,11.0,24.1,102.16,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T09:00:00.000000,-0.9,-3.9,80.0,20.0,24.1,102.24,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T10:00:00.000000,-1.5,-4.5,80.0,20.0,24.1,102.35,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T11:00:00.000000,-1.7,-4.8,79.0,17.0,24.1,102.35,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T12:00:00.000000,-1.9,-5.1,79.0,17.0,12.9,102.32,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T13:00:00.000000,-2.3,-5.4,79.0,9.0,24.1,102.28,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T14:00:00.000000,-1.9,-5.1,79.0,7.0,24.1,102.28,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T15:00:00.000000,-1.9,-4.9,80.0,6.0,24.1,102.33,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T16:00:00.000000,-1.6,-5.2,76.0,4.0,24.1,102.31,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T17:00:00.000000,-1.2,-5.7,71.0,15.0,25.0,102.31,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T18:00:00.000000,-1.4,-5.9,71.0,19.0,25.0,102.25,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T19:00:00.000000,-1.7,-6.2,71.0,22.0,24.1,102.22,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T20:00:00.000000,-2.2,-7.2,69.0,28.0,25.0,102.11,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T21:00:00.000000,-2.4,-6.5,73.0,20.0,25.0,101.91,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T22:00:00.000000,-3.0,-8.2,67.0,28.0,25.0,101.78,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-09T23:00:00.000000,-3.6,-8.6,68.0,32.0,25.0,101.64,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T00:00:00.000000,-3.9,-8.1,73.0,20.0,25.0,101.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T01:00:00.000000,-5.0,-6.2,91.0,32.0,1.6,101.31,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T02:00:00.000000,-4.7,-6.2,89.0,33.0,4.0,101.1,Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T03:00:00.000000,-4.3,-5.9,89.0,33.0,2.8,100.96,"Snow,Ice Pellets"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T04:00:00.000000,-3.3,-4.4,92.0,28.0,3.6,100.73,"Freezing Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T05:00:00.000000,-1.9,-2.8,94.0,33.0,4.0,100.55,"Freezing Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T06:00:00.000000,0.1,-0.9,93.0,22.0,8.0,100.3,"Freezing Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T07:00:00.000000,1.0,0.0,93.0,19.0,8.0,100.09,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T08:00:00.000000,1.7,0.8,94.0,17.0,6.4,99.98,"Moderate Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T09:00:00.000000,2.2,1.5,95.0,19.0,6.4,99.78,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T10:00:00.000000,2.2,1.6,96.0,17.0,2.4,99.7,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T11:00:00.000000,1.9,1.5,97.0,15.0,3.2,99.6,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T12:00:00.000000,1.4,0.8,96.0,15.0,4.8,99.44,"Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T13:00:00.000000,0.6,0.3,98.0,19.0,2.4,99.34,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T14:00:00.000000,0.1,-0.2,98.0,15.0,2.4,99.32,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T15:00:00.000000,0.0,-0.5,96.0,9.0,4.0,99.34,"Drizzle,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T16:00:00.000000,0.0,-0.5,96.0,6.0,4.0,99.41,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T17:00:00.000000,0.1,-0.3,97.0,4.0,4.8,99.42,"Rain,Fog"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T18:00:00.000000,1.5,1.1,97.0,15.0,12.9,99.57,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T19:00:00.000000,2.6,0.9,89.0,22.0,25.0,99.54,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T20:00:00.000000,2.5,-0.5,81.0,24.0,25.0,99.58,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T21:00:00.000000,2.2,-1.3,78.0,24.0,25.0,99.63,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T22:00:00.000000,1.7,-1.3,80.0,20.0,25.0,99.73,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-10T23:00:00.000000,1.2,-2.1,79.0,20.0,25.0,99.78,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T00:00:00.000000,0.7,-2.7,78.0,17.0,25.0,99.89,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T01:00:00.000000,0.0,-3.6,77.0,28.0,25.0,99.99,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T02:00:00.000000,-1.1,-5.2,74.0,22.0,25.0,100.09,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T03:00:00.000000,-2.5,-6.0,77.0,24.0,25.0,100.27,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T04:00:00.000000,-4.5,-8.0,76.0,20.0,25.0,100.38,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T05:00:00.000000,-5.9,-9.6,75.0,17.0,25.0,100.51,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T06:00:00.000000,-7.3,-10.3,79.0,15.0,25.0,100.62,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T07:00:00.000000,-8.0,-11.5,76.0,15.0,24.1,100.78,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T08:00:00.000000,-8.4,-12.0,75.0,17.0,24.1,100.91,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T09:00:00.000000,-7.9,-12.0,72.0,19.0,24.1,101.03,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T10:00:00.000000,-7.1,-12.0,68.0,9.0,24.1,101.12,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T11:00:00.000000,-6.6,-12.2,64.0,7.0,24.1,101.1,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T12:00:00.000000,-6.1,-12.4,61.0,11.0,24.1,101.13,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T13:00:00.000000,-5.5,-11.1,65.0,17.0,24.1,101.18,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T14:00:00.000000,-5.2,-11.0,64.0,17.0,24.1,101.21,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T15:00:00.000000,-5.7,-11.5,64.0,13.0,24.1,101.29,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T16:00:00.000000,-6.1,-11.6,65.0,15.0,24.1,101.35,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T17:00:00.000000,-6.8,-11.7,68.0,11.0,24.1,101.45,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T18:00:00.000000,-6.9,-11.5,70.0,13.0,25.0,101.51,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T19:00:00.000000,-7.9,-11.0,78.0,13.0,25.0,101.6,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T20:00:00.000000,-7.9,-11.3,77.0,15.0,25.0,101.68,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T21:00:00.000000,-8.7,-11.6,79.0,9.0,25.0,101.74,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T22:00:00.000000,-9.1,-11.4,83.0,6.0,25.0,101.78,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-11T23:00:00.000000,-8.3,-11.2,80.0,9.0,25.0,101.84,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T00:00:00.000000,-9.2,-11.6,83.0,7.0,25.0,101.87,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T01:00:00.000000,-9.4,-11.5,85.0,7.0,25.0,101.91,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T02:00:00.000000,-10.3,-12.0,87.0,4.0,25.0,101.96,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T03:00:00.000000,-9.6,-11.3,87.0,4.0,25.0,102.0,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T04:00:00.000000,-10.1,-11.6,89.0,6.0,25.0,102.04,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T05:00:00.000000,-10.3,-11.7,89.0,4.0,25.0,102.06,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T06:00:00.000000,-9.5,-11.3,87.0,4.0,25.0,102.1,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T07:00:00.000000,-11.2,-12.4,91.0,4.0,24.1,102.19,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T08:00:00.000000,-7.3,-9.2,86.0,11.0,24.1,102.14,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T09:00:00.000000,-6.1,-9.0,80.0,4.0,24.1,102.21,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T10:00:00.000000,-4.7,-7.6,80.0,9.0,24.1,102.2,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T11:00:00.000000,-3.7,-6.8,79.0,7.0,19.3,102.15,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T12:00:00.000000,-2.7,-6.5,75.0,7.0,19.3,102.14,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T13:00:00.000000,-3.0,-6.7,76.0,6.0,19.3,102.14,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T14:00:00.000000,-2.9,-6.5,76.0,7.0,16.1,102.16,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T15:00:00.000000,-3.2,-6.7,77.0,6.0,19.3,102.17,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T16:00:00.000000,-2.8,-6.2,77.0,4.0,12.9,102.2,Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T17:00:00.000000,-3.2,-6.0,81.0,7.0,9.7,102.25,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T18:00:00.000000,-3.6,-5.7,85.0,7.0,12.9,102.28,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T19:00:00.000000,-4.0,-6.1,85.0,11.0,12.9,102.3,Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T20:00:00.000000,-4.4,-6.4,86.0,7.0,16.1,102.36,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T21:00:00.000000,-3.9,-5.9,86.0,6.0,16.1,102.37,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T22:00:00.000000,-3.8,-5.6,87.0,4.0,11.3,102.4,Snow Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-12T23:00:00.000000,-4.3,-5.8,89.0,4.0,16.1,102.45,Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T00:00:00.000000,-6.1,-7.4,90.0,6.0,12.9,102.44,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T01:00:00.000000,-4.3,-5.3,93.0,11.0,12.9,102.49,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T02:00:00.000000,-5.9,-6.6,95.0,6.0,11.3,102.57,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T03:00:00.000000,-6.1,-7.0,93.0,11.0,11.3,102.61,Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T04:00:00.000000,-5.4,-6.2,94.0,6.0,8.0,102.61,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T05:00:00.000000,-6.0,-6.8,94.0,4.0,9.7,102.63,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T06:00:00.000000,-6.4,-7.5,92.0,4.0,9.7,102.66,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T07:00:00.000000,-6.1,-7.4,90.0,4.0,9.7,102.69,Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-12-13T08:00:00.000000,-6.0,-7.1,92.0,4.0,8.0,102.67,Fog
